==PROF== Connected to process 368401 (/root/python-gil0/cpython-3.14.7+freethreaded-linux-x86_64-gnu/bin/python3.14t)
==PROF== Connected to process 368789 (/root/python-gil0/cpython-3.14.7+freethreaded-linux-x86_64-gnu/bin/python3.14t)
==PROF== Disconnected from process 368789
==PROF== Disconnected from process 368401
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Compute Workload Analysis","Issue Slots Busy","%","5.41",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.86",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Compute Workload Analysis","SM Busy","%","6.24",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","All compute pipelines are under-utilized. Either this workload is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details.","local","93.76"
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L2 Sector Promotion Misses","%","33.42",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Memory Throughput","byte/s","10751225820.36",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Mem Busy","%","5.98",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Max Bandwidth","%","3.23",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L1/TEX Hit Rate","%","97.78",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L2 Persisting Size","byte","9437184",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L2 Hit Rate","%","42.71",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Mem Pipes Busy","%","3.23",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from L1TEX might not be optimal. On average, only 5.0 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","5.046"
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","MemoryWorkloadAnalysis_Tables","","","","SharedMemoryConflicts","OPT","The memory access pattern for shared loads might not be optimal and causes on average a 4.0 - way bank conflict across all 394240 shared load requests.This results in 524288 bank conflicts,  which represent 33.25% of the overall 1576960 wavefronts for shared loads. Check the Source Counters section for uncoalesced shared loads.","global","7.932"
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Scheduler Statistics","One or More Eligible","%","21.60",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Scheduler Statistics","Issued Warp Per Scheduler","","0.22",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Scheduler Statistics","No Eligible","%","78.40",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Scheduler Statistics","Active Warps Per Scheduler","warp","1.00",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.22",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 4.6 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 16 warps per scheduler, this workload allocates an average of 1.00 active warps per scheduler, which already limits the scheduler to less than a warp per instruction.","local","78.4"
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","4.63",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","4.63",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31.13",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this workload spends 2.2 cycles being stalled waiting on a fixed latency execution dependency. Typically, this stall reason should be very low and only shows up as a top contributor in already highly optimized kernels. Try to hide the corresponding instruction latencies by increasing the number of active warps, restructuring the code or unrolling loops. Furthermore, consider switching to lower-latency instructions, e.g. by making use of fast math compiler options. This stall type represents about 47.3% of the total average of 4.6 cycles between issuing two instructions.","global","47.34"
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Instruction Statistics","Local Memory Spilling Requests","byte","0",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Instruction Statistics","Shared Memory Spilling Requests","byte","0",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","39039.23",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Instruction Statistics","Executed Instructions","inst","19363456",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","39043.59",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Instruction Statistics","Issued Instructions","inst","19365620",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","Block Size","","128",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","Grid Size","","32",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","Registers Per Thread","register/thread","115",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","Shared Memory Configuration Size","byte","102400",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","Driver Shared Memory Per Block","byte/block","1024",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","8192",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","# SMs","SM","124",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","Stack Size","","1024",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","Threads","thread","4096",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","# TPCs","","62",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","Enabled TPC IDs","","all",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","Uses Green Context","","0",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Launch Statistics","Waves Per SM","","0.06",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","LaunchStats","","","","LaunchConfiguration","OPT","The grid for this launch is configured to execute only 32 blocks, which is less than the 124 multiprocessors used. This can underutilize some multiprocessors. If you do not intend to execute this kernel concurrently with other workloads, consider reducing the block size to have at least one block per multiprocessor or increase the size of the grid to fully utilize the available hardware resources. See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","74.19"
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Occupancy","Block Limit SM","block","32",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Occupancy","Block Limit Registers","block","4",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Occupancy","Block Limit Shared Mem","block","11",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Occupancy","Block Limit Warps","block","16",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Occupancy","Theoretical Active Warps per SM","warp","16",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Occupancy","Theoretical Occupancy","%","25",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Occupancy","Achieved Occupancy","%","6.25",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Occupancy","Achieved Active Warps Per SM","warp","4.00",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (25.0%) and measured achieved occupancy (6.3%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","global","75"
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Occupancy","","","","TheoreticalOccupancy","OPT","The 4.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 16. This kernel's theoretical occupancy (25.0%) is limited by the number of required registers.","global","75"
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Source Counters","Branch Instructions Ratio","%","0.01",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Source Counters","Branch Instructions","inst","131072",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Source Counters","Branch Efficiency","%","100",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Source Counters","Avg. Divergent Branches","branches","0",
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This workload has uncoalesced global accesses resulting in a total of 6241104 excessive sectors (64% of the total 9731152 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","15.57"
"0","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","SourceCounters","","","","UncoalescedSharedAccess","OPT","This workload has uncoalesced shared accesses resulting in a total of 524288 excessive wavefronts (22% of the total 2384384 wavefronts). Check the L1 Wavefronts Shared Excessive table for the primary source locations. The CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#shared-memory-in-matrix-multiplication-c-ab) has an example on optimizing shared memory accesses.","global","5.51"
==WARNING== No metrics to show for section(s): SpeedOfLight_HierarchicalTensorRooflineChart, MemoryWorkloadAnalysis_Tables. Use --print-details option to change the part of the section that should be shown.
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","GPU Speed Of Light Throughput","DRAM Frequency","hz","1592880258.90",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","GPU Speed Of Light Throughput","SM Frequency","hz","1214604402.64",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","720777",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","GPU Speed Of Light Throughput","Memory Throughput","%","5.91",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","GPU Speed Of Light Throughput","DRAM Throughput","%","0.46",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","ns","593280",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","23.52",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","GPU Speed Of Light Throughput","L2 Cache Throughput","%","0.74",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","GPU Speed Of Light Throughput","SM Active Cycles","cycle","181180.67",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","6.24",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel grid is too small to fill the available resources on this device, resulting in only 0.06 full waves across all SMs. Look at Launch Statistics for more details.","",""
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.86",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.22",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Compute Workload Analysis","Issue Slots Busy","%","5.42",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.86",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Compute Workload Analysis","SM Busy","%","6.24",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","All compute pipelines are under-utilized. Either this workload is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details.","local","93.76"
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L2 Sector Promotion Misses","%","33.92",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Memory Throughput","byte/s","11176483279.40",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Mem Busy","%","5.91",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Max Bandwidth","%","3.23",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L1/TEX Hit Rate","%","95.34",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L2 Persisting Size","byte","9437184",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L2 Compression Ratio","","0",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","L2 Hit Rate","%","65.29",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Memory Workload Analysis","Mem Pipes Busy","%","3.23",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from L1TEX might not be optimal. On average, only 5.0 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","4.991"
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","MemoryWorkloadAnalysis_Tables","","","","SharedMemoryConflicts","OPT","The memory access pattern for shared loads might not be optimal and causes on average a 4.0 - way bank conflict across all 394240 shared load requests.This results in 524288 bank conflicts,  which represent 33.25% of the overall 1576960 wavefronts for shared loads. Check the Source Counters section for uncoalesced shared loads.","global","7.818"
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Scheduler Statistics","One or More Eligible","%","21.57",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Scheduler Statistics","Issued Warp Per Scheduler","","0.22",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Scheduler Statistics","No Eligible","%","78.43",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Scheduler Statistics","Active Warps Per Scheduler","warp","1.00",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.22",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 4.6 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 16 warps per scheduler, this workload allocates an average of 1.00 active warps per scheduler, which already limits the scheduler to less than a warp per instruction.","local","78.43"
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","4.63",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","4.63",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31.13",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this workload spends 2.2 cycles being stalled waiting on a fixed latency execution dependency. Typically, this stall reason should be very low and only shows up as a top contributor in already highly optimized kernels. Try to hide the corresponding instruction latencies by increasing the number of active warps, restructuring the code or unrolling loops. Furthermore, consider switching to lower-latency instructions, e.g. by making use of fast math compiler options. This stall type represents about 47.3% of the total average of 4.6 cycles between issuing two instructions.","global","47.31"
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Instruction Statistics","Local Memory Spilling Requests","byte","0",
"1","368401","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 32, 1)","0","8.0","Instruction Statistics","Shared Memory Spilling Requests","byte","0",
